assembly_accession	biosample	organism	changed_fields	matched_rules	outcomes
GCA_057038785.1	SAMN50509563	Butyricimonas sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038805.1	SAMN50509561	Parabacteroides merdae	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038825.1	SAMN50509562	Phocaeicola coprophilus	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038865.1	SAMN50509560	Anaerotignum faecicola	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038925.1	SAMN50509559	Bacteroides uniformis	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038945.1	SAMN50509558	Faecalibacterium longum	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057038965.1	SAMN50509557	Candidatus Parasutterella gallistercoris	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039045.1	SAMN50509556	Oscillospiraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039065.1	SAMN50509555	Phocaeicola dorei	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039085.1	SAMN50509554	Roseburia intestinalis	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039125.1	SAMN50509553	Alistipes finegoldii	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039145.1	SAMN50509552	Acutalibacteraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039205.1	SAMN50509551	Coprococcus ammoniilyticus	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039245.1	SAMN50509550	Prevotella sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039265.1	SAMN50509549	Candidatus Limisoma sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039285.1	SAMN50509548	Acutalibacteraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039345.1	SAMN50509546	Candidatus Cryptobacteroides sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039365.1	SAMN50509547	Anaerovibrio sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039405.1	SAMN50509545	Prevotella sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039425.1	SAMN50509543	Desulfovibrio sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039445.1	SAMN50509544	Victivallis sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039525.1	SAMN50509541	Candidatus Apopatocola sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039545.1	SAMN50509542	Victivallales bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039565.1	SAMN50509540	Dorea longicatena	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039575.1	SAMN50509539	Christensenellaceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039665.1	SAMN50509538	Candidatus Fimimonas sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039685.1	SAMN50509537	Brotocaccenecus cirricatena	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039755.1	SAMN50509535	Acutalibacteraceae bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039785.1	SAMN50509536	Hominicoprocola sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039805.1	SAMN50509534	[Bacteroides] pectinophilus	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039825.1	SAMN50509533	Dialister sp.	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
GCA_057039865.1	SAMN50509532	Eubacteriales bacterium	Host_Health_State_SD;Host_Health_State_SD_Detail;Host_Health_State_SD_Method;Host_Study_Group_SD;Semantic_Axis_Provenance	SC1-HHS-HEALTHY-CONTROL-HEALTH;SC1-HHS-HEALTHY-CONTROL-STUDY	"[{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Health_State_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-HEALTH"",""status"":""applied"",""value"":""healthy""},{""condition"":""always"",""detail"":"""",""evidence"":""condition=always"",""field"":""Host_Study_Group_SD"",""rule_id"":""SC1-HHS-HEALTHY-CONTROL-STUDY"",""status"":""applied"",""value"":""control""}]"
